date,dailycase,acccase,dailyvaccine,accvaccine,Mnuminter,Cnuminter,Mnumvac,Cnumvac,MscoreIntervention,CscoreIntervention,MscoreVaccine,CscoreVaccine,dailyvaccine3,accvaccine3
2022-01-17,30389.797227971427,2553082.926334271,25527.602760141493,31649965.77377866,28.057525502082413,17.608282385356862,42.37241953123948,6.204573222607815,122.86661215852132,69.00777207370584,130.3168920753984,22.2050441302988,231319.72858990412,7251483.578395913
2022-01-18,29533.05463483129,2582615.9809691026,23096.402497270872,31673062.176275928,27.099665930455515,17.16939834865621,41.28933195683572,5.708899582359451,126.36857446762748,70.39246657998876,131.95733142608333,22.43245735088088,209289.2782480085,7460772.856643922
2022-01-19,28832.478002942597,2611448.458972045,20896.745116578408,31693958.921392508,25.852078698983558,17.153265172593713,40.40463367523231,5.355671050706169,129.84335761804573,71.7964601358384,133.4442130506652,22.647909535953488,189356.96603391244,7650129.822677835
2022-01-20,28211.76581218616,2639660.2247842313,18906.57891499951,31712865.500307508,26.247118822889885,16.662478013299072,39.31847808711495,4.9408452363532005,133.2678798823158,73.20475418708611,134.75847178243953,22.847984304750824,171322.9692687779,7821452.791946612
2022-01-21,27458.359544358904,2667118.58432859,17105.952351666223,31729971.452659175,25.556917030233706,15.932718202508683,38.43100398358019,4.946479023367182,136.6178220990139,74.60113010260079,135.88264471801494,23.02861398264093,155006.49600508477,7976459.287951698
2022-01-22,26526.991968705675,2693645.5762972957,29014.433080078972,31758985.885739252,24.932448741640023,16.03436408798405,36.48519408038208,4.570623878284593,139.86873683471072,75.97098924774298,136.80012982305135,23.185451652165757,576821.7820998388,8553281.070051536
2022-01-23,25263.754638352755,2718909.3309356486,26251.153739119065,31785237.03947837,24.55792981386478,15.554900841509376,34.915175596536166,4.516278747019394,142.99891526727038,77.30375387721676,137.4956492459143,23.315474923895398,521886.3742808065,9075167.444332343
2022-01-24,24221.301815652492,2743130.632751301,23751.043859202964,31808988.08333757,24.600031736353852,14.83538647565134,35.970873158770814,4.562347437779451,145.99195655879066,78.59718180187997,137.96047062061965,23.416612733819875,472182.91006358684,9547350.35439593
2022-01-25,23676.320690352255,2766806.9534416534,21489.039682136015,31830477.123019706,25.304790618605868,14.660587763684545,35.211742381745026,5.080219110371885,148.84144911699013,79.85859346665359,138.19115389421694,23.487816505291136,427213.1091051499,9974563.463501079
2022-01-26,23196.766338890135,2790003.7197805434,19442.464474313536,31849919.58749402,24.609096273976736,15.073865119524111,37.85824310729312,5.072579195098372,151.5492067520995,81.09909976215852,138.18524856291177,23.528921848495106,386526.1463332309,10361089.60983431
2022-01-27,22664.693354233932,2812668.4131347775,17590.80119104558,31867510.388685066,29.979658533598002,16.685877965283723,39.20507709707473,5.160904986041384,154.12026921707889,82.3273507055253,137.94090969587614,23.53985338531067,349714.1323967327,10710803.742231043
2022-01-28,22113.48446335451,2834781.897598132,15915.48679189838,31883425.875476968,33.505405339922,18.620556254304322,41.47126023068666,5.336056892132681,156.56139940480966,83.54778952444303,137.4603712621318,23.52093961878854,316408.02454942476,11027211.766780468
2022-01-29,21220.771657320747,2856002.6692554527,14399.726145050914,31897825.60162202,40.60012864088181,21.79955089675153,46.28352116109746,6.4469086166914735,158.87769963371443,84.76230452620416,136.7509130512587,23.473004215031068,286273.92697328905,11313485.693753757
2022-01-30,20220.79340424258,2876223.462659695,23047.27603599845,31920872.87765802,49.876306865559734,23.723403192299003,58.351757240992946,7.73767922462562,161.07161438150683,85.97352471414945,135.82437081613858,23.39695689464473,381537.552975833,11695023.246729588
2022-01-31,19377.955937171857,2895601.418596867,20852.29736590336,31941725.175023925,55.221420497411195,27.654507650175294,62.794447027565056,9.381709774661276,163.1456894260671,87.1843418165962,134.69370311768324,23.29457846232566,345200.6431686108,12040223.8898982
2022-02-01,18910.055371726918,2914511.473968594,18866.36428343637,31960591.53930736,56.62890425956251,28.068364064444314,62.43307112017791,9.82154693897925,165.10351278790722,88.39864207730443,133.3722725142243,23.168649518306523,312324.3914382669,12352548.281336466
2022-02-02,18485.002479181498,2932996.4764477755,17069.56768501386,31977661.106992375,59.7118657586518,29.395186534497235,61.820397680160966,9.267113897171702,166.95542816345892,89.62273134371367,131.8727034780453,23.02209644006168,282579.2113012891,12635127.492637755
2022-02-03,17969.28795735469,2950965.76440513,15443.894572155394,31993105.00156453,61.1678785435421,30.40516876930702,60.40893123443134,9.051198287917254,168.7144658546914,90.86271246730632,130.20742602733992,22.857687228234976,255666.90546307105,12890794.398100827
2022-02-04,17454.308151892335,2968420.0725570223,13973.047470045354,32007078.049034573,66.00903296796668,33.41420031508731,59.79855683115216,9.71298892716323,170.3930971293221,92.12548801832986,128.3915011672092,22.67877304994518,231317.67637134998,13122112.074472176
2022-02-05,16730.183565997828,2985150.25612302,12642.281044326748,32019720.3300789,73.53198220911271,35.37475266603137,58.579646656756715,10.597466172195304,172.00041448556533,93.41498789105412,126.44218487669218,22.489052144437203,209287.42147884044,13331399.495951014
2022-02-06,15884.070845426606,3001034.326968447,18197.87332581944,32037918.20340472,77.00512676062579,37.62477622164743,58.619680308494175,10.540564631986227,173.53852802789584,94.72920853177708,124.3783864474492,22.291931142646533,260753.8575284747,13592153.353479488
2022-02-07,15233.968860147881,3016268.295828595,16464.742532884255,32054382.945937604,80.81416230723286,39.85098801006196,60.17971075530426,10.965272762273253,175.0031103179972,96.06310438052508,122.21859808827594,22.090106900507337,235920.15681147712,13828073.510290967
2022-02-08,14805.686111562369,3031073.9819401572,14896.671815466705,32069279.617753066,81.9747182779726,40.72232248529416,62.06735735003718,10.968580118247228,176.3842742935699,97.41007146992256,119.9790707290972,21.88518445948897,213451.57044847927,14041525.080739446
2022-02-09,14379.04933903262,3045453.03127919,13477.941166374636,32082757.55891944,86.45331653721331,42.84400605812329,60.251418554795535,10.781096297461778,177.66478295783375,98.75880139087089,117.67138707030313,21.676898016029256,193122.84945338598,14234647.930192832
2022-02-10,13912.18749721999,3059365.21877641,12194.327721958003,32094951.886641398,87.26728639081205,45.144576909730596,59.56080726386262,11.27813474532256,178.81948263262885,100.09424278556702,115.30269854798098,21.462973983144764,174730.19712449206,14409378.127317324
2022-02-11,13444.360116532369,3072809.5788929425,11032.96317700962,32105984.84981841,86.0989734012109,44.65461720404196,58.078825619685226,10.680217150529936,179.82099491889255,101.39818116666244,112.87505551352,21.23978182340028,158089.22596977852,14567467.353287103
2022-02-12,12904.325819719763,3085713.9047126626,9982.204779199179,32115967.05459761,85.51811879157177,44.78274889889511,55.309413655905686,10.044005993336608,180.6458382254222,102.65170901373426,110.38603268709085,21.002239476747604,143033.10921075198,14710500.462497855
2022-02-13,12157.151932127405,3097871.05664479,14935.804324037355,32130902.858921647,85.6592503352316,43.851058527571766,53.756136164867044,10.03981494635217,181.2793518602742,103.8413162742923,107.83042101849536,20.744708723755732,203702.81309544228,14914203.275593296
2022-02-14,11643.994605258127,3109515.051250048,13513.34676936713,32144416.205691013,84.26313125568574,42.81762438208874,50.82698033964161,9.750308760985297,181.7185577581547,104.96463104484836,105.20242281709376,20.461892627463527,184302.5451815906,15098505.820774887
2022-02-15,11241.423690471638,3120756.47494052,12226.361362760736,32156642.567053776,82.90473780276328,44.168326821889806,49.03393459300907,9.012184117081935,181.96188277995952,106.01950385812845,102.49763276633873,20.148900625440547,166749.9218309629,15265255.74260585
2022-02-16,10864.33571995053,3131620.8106604703,11061.945994878759,32167704.513048653,81.1995246786906,44.057057600757446,46.74498844129392,8.534833248788418,182.00601146311828,106.99959801455633,99.71187964382445,19.802413462136144,150868.9768946807,15416124.719500532
2022-02-17,10541.922794240956,3142162.7334547113,10008.427328699829,32177712.940377355,79.4662366140534,43.28971878163769,45.72165620878973,8.483896748903806,181.84515226968688,107.89493928593733,96.83960554753752,19.419840499123097,136500.5029047111,15552625.222405242
2022-02-18,10144.501575741817,3152307.235030453,9055.243773585558,32186768.184150938,80.65992836509594,43.547840802434095,44.7005460936669,8.342573249008206,181.47357585292505,108.69455506808023,93.87326632849,19.000115791790336,123500.45500902431,15676125.677414266
2022-02-19,9750.92999709974,3162058.1650275527,8192.839604672647,32194961.023755614,82.02564947318204,43.87661786886895,43.395732179984336,8.50042341576933,180.8857533014013,109.38762220065452,90.80536571449876,18.54354560368631,111738.50691292675,15787864.184327193
2022-02-20,9176.46047356643,3171234.6255011195,12493.997737560967,32207455.021493174,83.07082571383138,42.26932092897667,42.119948162842974,8.452764042838918,180.077458892967,109.96351405067776,87.63500370315705,18.05140367228762,138673.31577836233,15926537.500105556
2022-02-21,8740.416618941055,3179975.0421200604,11304.093191126589,32218759.114684302,82.20693755060934,40.81509988812174,40.48947690923888,7.742976991139973,179.04552407066762,110.41073548895812,84.37173108671959,17.52560190633534,125466.3333232802,16052003.833428837
2022-02-22,8537.900750470479,3188512.9428705308,10227.51288720977,32228986.627571512,80.47294349817035,39.21366180353871,38.157145775025654,7.29126489674569,177.78723947740332,110.71879623791736,81.03502630158687,16.968814875319254,113517.15872106302,16165520.9921499
2022-02-23,8409.434012330432,3196922.376882861,9253.46404080884,32238240.09161232,77.6659964983446,37.859979727011215,35.85646522502321,7.1682872875318155,176.30605191259656,110.88106887544043,77.64778780913048,16.384579288532677,102706.00074762845,16268226.99289753
2022-02-24,8201.9641063942,3205124.3409892553,8372.181751207998,32246612.273363527,73.31685397469273,36.159029276819666,34.91775425121148,6.580831355385928,174.6131143948785,110.89555048425272,74.23490250941063,15.777036929450617,92924.47686690192,16361151.469764432
2022-02-25,8011.1103819757045,3213135.4513712307,7574.831108235808,32254187.10447176,70.42953454853152,34.334359821884455,33.30653956061991,6.430275988206316,172.7260502825054,110.76327340813118,70.8222472232253,15.151454392195037,84074.52668910174,16445225.996453535
2022-02-26,7735.385583692303,3220870.836954923,6853.418621737158,32261040.5230935,67.62672173438567,34.39775412456213,30.70591674532277,5.913106846472381,170.66817014348658,110.48977164362768,67.4369646521277,14.513836581146506,76067.42890918728,16521293.425362723
2022-02-27,7304.491718578751,3228175.328673501,8778.807324428859,32269819.330417927,65.37655775968227,33.883682303175256,28.162496102911078,5.635668099189298,168.46879091648657,110.08619017705163,64.10757043036551,13.870698264110333,92856.91187021707,16614150.337232938
2022-02-28,7242.921078714107,3235418.2497522156,7942.730436388015,32277762.060854316,64.48355225876014,36.18047446477761,26.527972664538595,5.384652089742698,166.1674995101157,109.56986536860305,60.86417626135767,13.228787236162248,84013.39645400591,16698163.733686944
2022-03-01,7048.738118836573,3242466.987871052,7186.279918636776,32284948.340772953,66.05654728173536,41.97281023003689,25.14435622029682,5.252780462148155,163.8136173773405,108.97052428170085,57.73812970773929,12.594851543785524,76012.12060124344,16774175.854288189
2022-03-02,7043.810678947377,3249510.798549999,6501.872307338034,32291450.21308029,67.47973325490342,44.35635211289053,23.98775086598284,4.942991846705473,161.46113490731136,108.32035658798148,54.75788684691042,11.975270253206332,68772.87102017264,16842948.725308362
2022-03-03,6831.16204285715,3256341.960592856,5882.64637330584,32297332.859453596,65.91023484967452,42.70336619737714,22.9412984025559,4.85318309940019,159.16099222442995,107.64718958750078,51.94638415328836,11.376024475987036,62223.07378015619,16905171.79908852
2022-03-04,6813.718038775516,3263155.6786316317,5322.394337752903,32302655.253791347,63.44259343541981,41.398283702388845,21.32784141183629,4.486213280409695,156.9559824735583,106.97400349695836,49.32099972466074,10.80230776712682,56297.066753474646,16961468.865841992
2022-03-05,6573.459177939752,3269729.1378095713,4815.499638919293,32307470.75343027,60.35282263204649,38.97939954025657,20.248999372613785,4.154192967989723,154.87716542632256,106.31788707530666,46.88953523383759,10.25871630701937,50935.44134838182,17012404.307190374
2022-03-06,6177.510684802633,3275906.6484943735,6235.3568161650755,32313706.110246435,56.700172857565875,38.12421863166071,19.082428003793424,3.8537936377049875,152.94181971972318,105.69051018082388,44.651873028831005,9.748424912525678,60796.44693425023,17073200.754124623
2022-03-07,6139.557286250001,3282046.2057806235,5641.51330986364,32319347.6235563,54.63348972827388,37.44572161912159,17.64600628914643,3.77247995792356,151.16182857353647,105.10102689031832,42.59871879257116,9.272925232981237,55006.309130988295,17128207.06325561
2022-03-08,6192.266116130953,3288238.471896754,5104.2263279718645,32324451.84988427,52.192204992247795,36.73660527444334,17.203529499703915,3.508434247645126,149.5456009680148,104.55771195925712,40.712081525745816,8.832073943551535,49767.613023275124,17177974.676278885
2022-03-09,6186.336009832768,3294424.807906587,4618.109534831687,32329069.9594191,56.74532832631943,39.428357153067786,16.80319335687497,3.555250033583685,148.1039102974259,104.07128579245888,38.972424156147326,8.425322069066311,45027.840354391774,17223002.51663328
2022-03-10,6062.684961277266,3300487.492867864,4178.28957913343,32333248.248998232,58.19815420000329,40.33994218610895,16.345746370505925,3.311892887528096,146.8496690742611,103.65099429140793,37.37154247337685,8.052472588586568,40739.47460635446,17263741.991239633
2022-03-11,6091.286393536573,3306578.779261401,3780.35723826358,32337028.606236495,60.65547284762203,43.926614358860476,15.455675287600597,3.3774268982397064,145.7891369105019,103.30242933332474,35.90884140954063,7.714579015858334,36859.5246438445,17300601.515883476
2022-03-12,5953.259117961661,3312532.038379363,3420.32321557181,32340448.929452065,60.30733257641993,44.02884156277853,14.650372879257683,3.43671957459783,144.91610930143406,103.02415921828776,34.584324408559326,7.412542534581362,33349.09372538312,17333950.60960886
2022-03-13,5670.853487679598,3318202.8918670425,4711.5305283744965,32345160.459980443,58.18282471199899,42.78799950918057,14.11224212885219,3.299889138921846,144.21317870175912,102.8068655197935,33.395528450342795,7.145670232866948,41384.989561060924,17375335.599169917
2022-03-14,5541.724584091065,3323744.6164511335,4262.813335195972,32349423.27331564,57.3082699775229,41.76057098449671,13.24440954515198,3.271328268548337,143.65466092801051,102.63643160070892,32.33537411386703,6.912171591071768,37443.561983817024,17412779.161153734
2022-03-15,5563.846052272868,3329308.462503406,3856.8311127963552,32353280.104428433,56.040815693949284,41.973849938354164,12.649703874185123,3.1502493858294476,143.21684789505065,102.50050681224052,31.39336642791079,6.7099765064417625,33877.50846154873,17446656.669615284
2022-03-16,5581.860713961167,3334890.3232173673,3489.513863958607,32356769.618292395,54.41788086595411,40.26205470612996,12.20687493378654,3.040701825274262,142.88276524780937,102.38780656504515,30.55548960155113,6.53711922916127,30651.07908425837,17477307.748699542
2022-03-17,5547.588265012484,3340437.9114823802,3157.179210248263,32359926.79750264,51.42570173586324,39.57043044840329,11.901458273425916,2.846349270486237,142.63857450000634,102.287446436281,29.806505508943104,6.39111902255631,27731.92869528138,17505039.677394826
2022-03-18,5471.722715963676,3345909.6341983443,2856.4954759389047,32362783.29297858,52.52801585625723,38.468484691412506,11.43465272357583,2.670506482820881,142.47096447934945,102.18886890959524,29.13396284453717,6.269479895311498,25090.792629064104,17530130.47002389
2022-03-19,5399.844362062373,3351309.4785604067,2584.448287754247,32365367.741266336,51.04915720328035,38.32862900651608,11.298019130854323,2.5114106273141306,142.3651491522302,102.07876853939112,28.529394349548028,6.169347874938126,22701.193331058,17552831.66335495
2022-03-20,5196.811565675481,3356506.290126082,2933.453212730033,32368301.194479067,52.75876127915842,38.86875957732408,10.983922070772959,2.462704853284213,142.3084902765942,101.94480253256378,27.985897632830003,6.087816095760278,31629.55587095724,17584461.219225906
2022-03-21,5064.067607039721,3361570.3577331216,2654.0767162795537,32370955.27119535,60.97221258590524,45.45268723662655,11.556881873556486,2.418637724400002,142.28785415201108,101.77687986168893,27.49851541209867,6.023097249586893,28617.217216580357,17613078.436442487
2022-03-22,5582.823073035938,3367153.180806158,2401.3075052053105,32373356.578700554,60.689144720580934,45.60005035694783,11.59908359988444,2.3787674649333352,142.2884077153553,101.56412229144937,27.06352505479788,5.973401762629178,25891.767957858414,17638970.204400346
2022-03-23,5654.93516131823,3372808.1159674763,2172.611552328614,32375529.19025288,59.76636903290656,44.01909318009566,11.922980399895446,2.247456277796827,142.29304892785237,101.29357445099008,26.67680335147,5.936633038594975,23425.88529520523,17662396.08969555
2022-03-24,5761.131812621255,3378569.2477800976,1965.6961663925554,32377494.886419274,58.16957198215355,42.493465258181786,12.216029885619688,2.128650918006653,142.28467174248996,100.9516543887517,26.335837020265643,5.911191497715491,21194.848600423775,17683590.938295975
2022-03-25,5812.54783046685,3384381.7956105648,1778.4870076885024,32379273.373426966,57.48675560290083,41.398849519307326,12.671646086989243,2.1163984496250667,142.2457884000527,100.52512421487302,26.04003781140038,5.895658687501236,19176.291590859604,17702767.229886837
2022-03-26,5875.543275184293,3390257.3388857497,1609.10729267055,32380882.480719633,56.20230268833884,40.408482898420914,12.321965507275983,2.105312882994108,142.15937292909675,100.00436775771244,25.787641146691016,5.888219049070364,17349.97810601583,17720117.20799285
2022-03-27,5742.158201357217,3395999.497087107,2438.4304076543076,32383320.911127288,55.135416718020856,39.51243690809511,11.624635458963985,2.000044989375622,142.00751862241123,99.3825049436402,25.573567758161303,5.88671821383336,25085.027810204803,17745202.235803057
2022-03-28,5668.809801227958,3401668.306888335,2206.198940258659,32385527.11006755,53.78918655439982,36.89220482160986,11.279432081919795,1.9048026094350863,141.76962581828536,98.65544125443574,25.391857800877403,5.889146422238832,22695.97754256625,17767898.21334562
2022-03-29,6353.0183915872,3408021.325279922,1996.08475547212,32387523.19482302,50.380692596837925,35.47389960050416,11.157581407451245,1.8186309323460303,141.42750897768786,97.82374659166491,25.236580116674503,5.893634054997027,20534.45587184565,17788432.669217464
2022-03-30,6520.064259055086,3414541.3895389773,1805.9814454271561,32389329.176268447,49.86824568285336,34.28590916236091,10.666383178170173,1.7406660816464086,140.97111176635835,96.8952210026968,25.102853692602736,5.899114124045317,18578.79340786035,17807011.462625325
2022-03-31,6672.629567716506,3421214.019106694,1633.9832125293317,32390963.159480974,49.88079371305781,34.16344162308844,10.317203827868251,1.670126454822941,140.39722827843585,95.8809228934424,24.986991232890706,5.90537707319492,16809.38451187365,17823820.847137198
2022-04-01,6778.18865650541,3427992.2077631997,1478.3657637170143,32392441.52524469,49.60643240705231,32.52882813517525,9.906041558547466,1.6063048876969468,139.70817609060174,94.7940797508944,24.885442421125333,5.912161310469935,15208.490748838063,17839029.337886035
2022-04-02,7347.789736838229,3435339.9975000373,1337.5690243153938,32393779.094269007,48.977248368285416,31.62132069372999,9.438799505352469,1.5485615650591424,138.91274729066555,93.6511981074368,24.793776362912794,5.919396663143379,13760.063058472533,17852789.40094451
2022-04-03,7150.762142853636,3442490.7596428916,2285.1338791424996,32396064.228148147,48.78893899987728,31.466909199089038,8.825580504842709,1.5915557017201762,138.02201184768955,92.46769022353676,24.706618620396583,5.927435742609063,21362.34276718944,17874151.7437117
2022-04-04,7057.641938772337,3449548.4015816636,2067.5020811289282,32398131.730229273,51.856659095127064,30.660536894413895,8.746953790095784,1.6304551586992073,137.0454432237304,91.25538553545078,24.62056032918248,5.936472697254551,19327.833932219015,17893479.577643916
2022-04-05,7479.295087460686,3457027.696669124,1870.597121021411,32400002.327350296,56.63221537178164,37.07381909494591,9.247243905324758,1.5704118102516638,135.991141519598,90.02205189085333,24.533994333022772,5.946689976801512,17487.08784343625,17910966.665487353
2022-04-06,7631.266983893001,3464658.963653017,1692.4450142574672,32401694.772364553,61.04819486018339,38.304883943046306,10.176077819103353,1.7065630664181721,134.86387517407843,88.77291901393073,24.445893480895972,5.958165723827356,15821.65090596613,17926788.31639332
2022-04-07,7737.527271141286,3472396.4909241577,1531.259774804375,32403226.032139357,63.710271540165934,37.89489499608952,10.349784693474463,2.2106999172354893,133.66448885303316,87.50729274186676,24.354624785647047,5.971299576140339,14314.827010159832,17941103.143403478
2022-04-08,7848.905626270688,3480245.3965504286,1385.4255105372915,32404611.457649894,64.11881710776917,38.19061928217623,10.983138532191182,2.2858713536892523,132.3963295387581,86.22503387220115,24.258394916143104,5.986422296002573,12951.510152049372,17954054.653555527
2022-04-09,8440.628899959194,3488686.025450388,1253.4802238194543,32405864.937873714,62.583691668934016,37.31532220768325,11.079982481506308,2.3538836057188472,131.0724802184793,84.93543703866396,24.15561194414974,6.003819718178857,11718.032994711337,17965772.686550237
2022-04-10,8181.045195201176,3496867.070645589,2181.6249644080785,32408046.562838122,60.90905436713078,36.047196283141986,11.262841292791421,2.4154185004122906,129.70960246817356,83.65273084817738,24.045060933513568,6.023879188711419,19536.410804738833,17985309.09735498
2022-04-11,8033.898033753445,3504900.9686793424,1973.8511582739754,32410020.413996395,61.489144427404035,36.13793949427132,10.952094503001762,2.5663310241825488,128.324154713128,82.3907722391715,23.92628121872191,6.047061185501132,17675.80025190656,18002984.897606883
2022-04-12,8310.955363872165,3513211.924043215,1785.8653336764537,32411806.27933007,62.204464005746516,36.22004049481691,10.956656931287307,2.7028709266413538,126.9302356909576,81.16126431623468,23.798578456641508,6.073793729309127,15992.390704105932,18018977.28831099
2022-04-13,8416.86437683672,3521628.788420052,1615.7829209453628,32413422.062251016,64.66118171948494,38.96098901912006,10.103641985450421,2.7311689336278917,125.5375517614084,79.97084230579355,23.6612379448067,6.104236660558655,14469.305875143462,18033446.594186135
2022-04-14,8492.020150471319,3530120.808570523,1461.8988332362806,32414883.96108425,64.78868822239113,39.25041863634673,9.998533224931334,2.566295701853807,124.14762345084308,78.82197130072268,23.51297037885169,6.137984960382564,13091.276744177416,18046537.87093031
2022-04-15,8421.256326616907,3538542.0648971396,1322.6703729280632,32416206.63145718,61.665956010734824,37.41704543288513,9.71295863208073,2.4171246826296344,122.7536256056245,77.71063151002386,23.35189382734994,6.174261130457884,11844.488482827184,18058382.35941314
2022-04-16,8630.47000979625,3547172.534906936,1196.7017659825333,32417403.33322316,58.36443639066484,35.758279201181786,9.359343524263517,2.282160427141098,121.34095037676468,76.62778420483585,23.17687936706622,6.212106215781724,10716.441960653166,18069098.80137379
2022-04-17,8283.568104101369,3555456.103011037,1082.730169222292,32418486.063392382,55.09163292488723,33.40034784868828,8.84892985528604,2.255288005508612,119.89660336784902,75.56412454628355,22.98788814053944,6.250743603125022,9695.82844059096,18078794.629814383
2022-04-18,7866.466379901238,3563322.5693909386,979.6130102487402,32419465.676402632,52.7019535987075,31.55269567262273,8.48236510716356,2.8976415287935064,118.41134768017344,74.51086303211264,22.785625385115463,6.289231708099365,8772.416208153725,18087567.046022538
2022-04-19,8002.041010386834,3571324.6104013254,886.3165330821935,32420351.992935713,53.68271992264011,32.83339132284914,8.245949382671792,2.9073899546226962,116.88130206076266,73.46478873227227,22.5713157009871,6.326810541877185,7936.94799785337,18095503.99402039
2022-04-20,8121.084723683326,3579445.695125009,801.9054346934131,32421153.898370408,55.141508501436284,33.3254492921016,8.222525631941146,2.820971863706249,115.3050469453368,72.42492764567032,22.346282616982947,6.3628975344161045,7181.0481885340005,18102685.042208925
2022-04-21,8127.933797618248,3587573.6289226273,725.5334885321356,32421879.431858942,55.60422197748997,33.961120788091925,8.106094619375321,2.838022162400892,113.68135995109265,71.38871064656064,22.11209041690488,6.396863159702834,6497.138837245048,18109182.18104617
2022-04-22,8119.082959749844,3595692.711882377,656.4350610528845,32422535.866919994,55.16572464630045,34.53625214160698,8.095990369911005,2.662972432648426,112.01033550455725,70.35303858804537,21.870577205248168,6.42790177565916,5878.363709888376,18115060.54475606
2022-04-23,8325.55124929748,3604018.2631316744,593.917436190705,32423129.784356184,53.245179441890876,32.77089479478727,7.7058960489671,2.5045941057295282,110.2914220957548,69.314721972538,21.623473289452026,6.455131869428955,5318.519547041864,18120379.0643031
2022-04-24,7929.403511269148,3611947.6666429434,2284.2110136963533,32425413.99536988,52.2694480664727,32.60223814766467,7.448191663351186,2.361299428993383,108.52111104265964,68.26854613104433,21.3717570830035,6.477899258772017,21383.99387589503,18141763.058178995
2022-04-25,7626.031748291134,3619573.698391234,2066.667107630034,32427480.66247751,48.719976822046725,30.830596419315654,7.31026864779393,2.2316518643273464,106.6911610763948,67.207394639742,21.116611057640256,6.495589590740657,19347.423030571692,18161110.481209565
2022-04-26,7752.123962739597,3627325.8223539735,1869.8416688081259,32429350.50414632,47.41331236280418,28.941968188904635,7.185481157527842,2.114351686772361,104.79222723102976,66.12111634767234,20.85919849383629,6.507614088320366,17504.811313374386,18178615.29252294
2022-04-27,7596.112156764398,3634921.934510738,1691.7615098740184,32431042.26565619,45.94537785206092,27.42368550424705,7.072578190144237,2.103461049936898,102.81342585186373,64.99736414326662,20.60031976258088,6.513375189663673,15837.686426386348,18194452.978949327
2022-04-28,7442.577665643979,3642364.512176382,1530.641366076493,32432572.90702227,44.236294247102734,26.43095355146162,7.541856457749548,2.1888457118476694,100.74806818343518,63.82493686316798,20.339935441286958,6.5123212605094665,14329.335338159075,18208782.314287487
2022-04-29,7242.0464593921715,3649606.5586357736,1384.8659978787316,32433957.77302015,42.40426622356914,25.723243689417657,9.680727271297211,2.266098501195511,98.60247098860988,62.603472922388846,20.07869466214632,6.503884891219606,12964.636734524875,18221746.951022014
2022-04-30,7267.946796592918,3656874.5054323664,1252.9739980807572,32435210.74701823,40.84195515465779,24.89245857613978,10.282562769268905,2.431231977272129,96.38873340033864,61.33847943305284,19.817011674538136,6.487674933107748,11729.909426474886,18233476.86044849
2022-05-01,6888.237577869783,3663762.743010236,1133.643141120685,32436344.39015935,39.90462609230943,23.474129187935993,9.684223457909962,2.5806384556271644,94.12144602578655,60.03717713613753,19.554648721146663,6.463647281996312,10612.775195382039,18244089.635643873
2022-05-02,6606.691141882184,3670369.434152118,1025.6771276806196,32437370.06728703,37.34228075018472,23.1432597414659,9.333345033347108,2.7158157455674345,91.81703711492788,58.7081793219827,19.291758210926503,6.431935588035369,9602.034700583748,18253691.670344457
2022-05-03,6599.196747417214,3676968.6308995355,927.9935917110367,32438298.060878742,35.69063496445284,21.891520718469145,9.015883601599764,2.6476428174181548,89.49653565368908,57.36376380859633,19.030003550064865,6.392939872449468,8687.555205290058,18262379.225549746
2022-05-04,6451.0827714727175,3683419.7136710086,839.6132496433188,32439137.674128383,36.86295544402876,22.187566364329225,9.014370877637882,2.585962549092616,87.18462347370769,56.02132191911562,18.77194409539544,6.347382621369984,7860.168995262434,18270239.394545007
2022-05-05,6289.074888475316,3689708.788559484,759.6500830106216,32439897.324211393,35.637912068406976,21.598274329631202,9.870145079767607,2.5301565920361764,84.90993882334726,54.70486603111635,18.520600185056335,6.296373997130935,7111.581471904106,18277350.976016913
2022-05-06,6104.7820419538575,3695813.5706014372,687.302456057229,32440584.626667447,34.720015680939646,21.255581536332993,9.501559834075454,2.479665488032731,82.70003359659063,53.43684709413469,18.279109170280435,6.241265452507125,6434.287998389429,18283785.264015302
2022-05-07,6134.136133196347,3701947.7067346335,621.8450792898739,32441206.47174674,36.4609665684692,23.516954723348903,9.072839849877791,2.4339830606010424,80.57761682560863,52.23597124084375,18.05019647131633,6.183508916970478,5821.498665209483,18289606.762680512
2022-05-08,5750.885072891932,3707698.5918075256,1582.145547928934,32442788.61729467,35.178969752424514,22.515339987791865,8.30399795941324,2.3926513405438006,78.56087114923753,51.11674963736198,17.83576216065029,6.124575684088175,18828.689268522874,18308435.451949034
2022-05-09,5532.229351664129,3713230.82115919,1431.4650195547497,32444220.082314223,33.82859168076504,21.418640941335497,7.798855296611978,2.260017879539629,76.66291397043767,50.08960835666864,17.638043031815016,6.06589994045963,17035.48076675879,18325470.932715792
2022-05-10,5475.636080077069,3718706.457239267,1295.1350176923925,32445515.217331912,33.36872580640647,20.42638942311307,7.532297649315599,2.140016176726331,74.89168077771399,49.15924787158952,17.459483967510366,6.008549811042304,15413.054027067474,18340883.98674286
2022-05-11,5340.051691498301,3724046.508930765,1171.7888255312123,32446687.006157443,32.38122811055823,20.766733287578493,7.672078825571257,2.0314432075142994,73.24883824003712,48.32415612245524,17.30092285190993,5.953225596167336,13945.144119727714,18354829.13086259
