M_Impact_Inter_Smoothed,C_Impact_Inter_Smoothed,M_Impact_Vac_Smoothed,C_Impact_Vac_Smoothed
145.7891369105019,103.30242933332474,35.90884140954063,7.714579015858334
144.91610930143406,103.02415921828775,34.584324408559326,7.4125425345813625
144.21317870175912,102.8068655197935,33.395528450342795,7.145670232866948
143.65466092801051,102.63643160070893,32.33537411386703,6.912171591071768
143.21684789505065,102.50050681224053,31.39336642791079,6.7099765064417625
142.88276524780937,102.38780656504515,30.55548960155113,6.53711922916127
142.63857450000634,102.28744643628099,29.806505508943104,6.39111902255631
142.47096447934945,102.18886890959523,29.133962844537166,6.269479895311498
142.3651491522302,102.07876853939112,28.529394349548028,6.169347874938126
142.3084902765942,101.94480253256378,27.985897632830003,6.087816095760278
142.28785415201108,101.77687986168891,27.49851541209867,6.023097249586893
142.2884077153553,101.56412229144937,27.06352505479788,5.973401762629178
142.29304892785237,101.29357445099009,26.67680335147,5.936633038594975
142.28467174248996,100.9516543887517,26.335837020265643,5.911191497715491
142.2457884000527,100.52512421487302,26.04003781140038,5.895658687501236
142.15937292909675,100.00436775771243,25.787641146691016,5.888219049070364
142.00751862241123,99.38250494364019,25.573567758161303,5.88671821383336
141.76962581828536,98.65544125443574,25.391857800877403,5.889146422238832
141.42750897768786,97.82374659166493,25.236580116674503,5.893634054997027
140.97111176635835,96.89522100269681,25.102853692602736,5.899114124045317
140.39722827843585,95.8809228934424,24.986991232890702,5.90537707319492
139.70817609060174,94.79407975089441,24.885442421125333,5.912161310469935
138.91274729066555,93.65119810743681,24.793776362912794,5.919396663143379
138.02201184768955,92.46769022353675,24.706618620396583,5.927435742609063
137.0454432237304,91.25538553545078,24.62056032918248,5.936472697254551
135.991141519598,90.02205189085333,24.533994333022775,5.946689976801512
134.86387517407843,88.77291901393073,24.445893480895975,5.958165723827356
133.66448885303316,87.50729274186676,24.354624785647047,5.971299576140339
132.3963295387581,86.22503387220115,24.258394916143104,5.986422296002573
131.0724802184793,84.93543703866396,24.15561194414974,6.003819718178857
129.70960246817356,83.65273084817738,24.045060933513568,6.023879188711419
128.324154713128,82.3907722391715,23.92628121872191,6.047061185501132
126.9302356909576,81.16126431623468,23.798578456641508,6.073793729309127
125.5375517614084,79.97084230579355,23.6612379448067,6.104236660558655
124.14762345084307,78.82197130072268,23.51297037885169,6.137984960382564
122.7536256056245,77.71063151002386,23.35189382734994,6.174261130457884
121.34095037676468,76.62778420483585,23.17687936706622,6.2121062157817235
119.89660336784902,75.56412454628355,22.98788814053944,6.250743603125022
118.41134768017344,74.51086303211264,22.785625385115466,6.289231708099365
116.88130206076266,73.46478873227227,22.5713157009871,6.326810541877185
115.30504694533681,72.42492764567032,22.346282616982947,6.3628975344161045
113.68135995109265,71.38871064656064,22.112090416904877,6.396863159702834
112.01033550455725,70.35303858804537,21.870577205248168,6.42790177565916
110.2914220957548,69.314721972538,21.623473289452022,6.455131869428955
108.52111104265964,68.26854613104433,21.3717570830035,6.477899258772017
106.69116107639479,67.207394639742,21.116611057640256,6.495589590740657
104.79222723102976,66.12111634767234,20.85919849383629,6.507614088320366
102.81342585186371,64.99736414326662,20.60031976258088,6.513375189663673
100.74806818343518,63.82493686316798,20.339935441286954,6.5123212605094665
98.60247098860987,62.603472922388846,20.07869466214632,6.503884891219606
96.38873340033865,61.33847943305284,19.817011674538136,6.487674933107748
94.12144602578655,60.03717713613753,19.554648721146663,6.463647281996312
91.81703711492787,58.7081793219827,19.291758210926503,6.431935588035369
89.49653565368908,57.36376380859633,19.030003550064862,6.3929398724494675
87.18462347370769,56.02132191911562,18.77194409539544,6.347382621369984
84.90993882334726,54.70486603111635,18.520600185056338,6.296373997130935
82.70003359659063,53.43684709413469,18.279109170280435,6.241265452507125
80.57761682560863,52.23597124084375,18.050196471316326,6.183508916970478
78.56087114923753,51.11674963736198,17.83576216065029,6.124575684088175
76.66291397043767,50.089608356668634,17.638043031815016,6.06589994045963
74.89168077771399,49.159247871589514,17.459483967510366,6.008549811042304
73.24883824003712,48.324156122455236,17.30092285190993,5.953225596167336
71.72818399017069,47.57630705446252,17.160726294209795,5.900546310197097
70.32005581936767,46.902504699026565,17.035110359929476,5.8512603553534035
69.01764829824742,46.29634092933003,16.91938745431986,5.8054570766135
67.81748136265605,45.754919803034056,16.80936981607374,5.762879107583053
66.7166948149486,45.27518218608742,16.701569983367975,5.723553516082816
65.71142397713663,44.85386290433706,16.593168076626696,5.687860562846751
64.79430112976036,44.48582856131475,16.481782429144687,5.656161033651127
63.953762304273084,44.16292304418755,16.36606774732357,5.628517187417437
63.17725321904385,43.87499912941516,16.245659758893424,5.604948258182835
62.45369036346483,43.611164224001584,16.121260352569806,5.585540983531542
61.77765671598797,43.36418046511804,15.99338847513917,5.570208437858437
61.14941439857495,43.13038473128195,15.8628396611902,5.558430513250707
60.5684788984895,42.9062977345979,15.731093504679002,5.549303635274516
60.03298096284965,42.687357543825286,15.600545416116013,5.541786821953355
59.537864489518824,42.467500499705864,15.475430781641947,5.534815352699651
59.07383182036159,42.239040499484176,15.361394600830776,5.52888107541173
58.63106670134994,41.99608491084038,15.263482028703109,5.524832035192388
58.20183883693568,41.735011962554054,15.185925372426354,5.523191783555946
57.783012133011596,41.45523490964844,15.132927859303987,5.524215468611707
57.375919417849985,41.15946624566605,15.108637250759873,5.527820966984526
56.983752460373296,40.851893258677975,15.115351477624525,5.533928423161884
56.6117693328232,40.53840408865888,15.153846783632012,5.5422806188075535
56.26405714945558,40.225429942966244,15.223624880543582,5.552337430441289
55.94329611703218,39.918619663090965,15.321475495147205,5.563283095209854
55.653469875896995,39.62279704839021,15.441686685486147,5.574176858701032
55.39901813213098,39.34334700669049,15.578522794592288,5.5843499481124645
55.18444708912919,39.0865289424665,15.729619076224566,5.593695434707897
55.01465925367078,38.85882235238477,15.896320236383914,5.603102663192967
54.8934251478841,38.664415393985784,16.081298770162547,5.614738173915036
54.82112218339954,38.504576391548476,16.286190538378378,5.63076471607702
54.79506327224735,38.377455543633786,16.510254733867257,5.6527333496507435
54.81379499480663,38.28086958431341,16.751606988603314,5.681631607342794
54.8749571250289,38.21110102307667,17.008955728150397,5.718100623027565
54.97621355418815,38.16360244963859,17.281052554362844,5.762257251319948
55.11772830620663,38.135851443231715,17.56626314865808,5.813783742158925
55.29961786020681,38.12562082089256,17.8619262007376,5.8723339791524545
55.519198995115005,38.13083717962704,18.163938556708672,5.93766053165211
55.76998759336941,38.14860705510601,18.467136174364555,6.009122201033591
56.04075619216651,38.175600688648466,18.767347706225536,6.085999540213798
56.31429978017577,38.206597507967814,19.062094805720164,6.168081560230576
56.57337018802926,38.23468624189194,19.34970987641057,6.255219675579298
56.807837050717644,38.254613500758126,19.630024688804895,6.347025569255749
57.010620304605126,38.26247651079419,19.905265967106715,6.443000652938657
57.17602083802353,38.2544474968838,20.179766023998923,6.542254463555146
57.297884151657485,38.22697104192747,20.45713799067161,6.643750351545208
57.37177304437587,38.176476435152196,20.74030925591626,6.746358816382198
57.39528855237871,38.10160592203049,21.031126389916466,6.848800311968596
57.36898333323713,38.00241904707056,21.330510284630947,6.94963705361279
57.29469555543366,37.88024572821807,21.63922058727138,7.047644748102407
57.17439094822227,37.736455336629874,21.95884045710602,7.141595323701303
57.010280170283835,37.572773553360776,22.29014680121233,7.230434404211657
56.80411588166169,37.391654079726706,22.631921660234667,7.313419702805831
56.55697111762447,37.19608577123283,22.980959464628995,7.390016435514006
56.27124763650809,36.9893301455853,23.33338817454765,7.460043351785444
55.95193340472119,36.7755162503853,23.685843042891918,7.5233367416789605
55.60647659241471,36.55910965043846,24.035741357234826,7.579858902333534
55.24259085796456,36.345916990526426,24.379957232468172,7.629866430699444
54.86724065330543,36.14170756174238,24.714708057220548,7.673638119947189
54.486000025194215,35.95151435915758,25.036737512193866,7.711394990943319
54.10310769125857,35.77966483002557,25.343342801143905,7.743399179762687
53.723165064188436,35.62939315649366,25.632617204224573,7.770177777948003
53.34990289645873,35.50309197791745,25.904572231753093,7.792283358796315
52.98505102281655,35.40175761779144,26.160283772011468,7.810299498255624
52.62792453992722,35.3237780964357,26.401187194643484,7.824849276361046
52.27509742675426,35.26360417869682,26.62746201920143,7.836179790408586
51.92270347717954,35.21283597320135,26.838080220114378,7.844209310100738
51.56672185300641,35.161879964859565,27.031464255900502,7.8485775002135725
51.205567717709414,35.1050765495886,27.205829238009656,7.848824456828829
50.8382937348274,35.0390991934396,27.35988191589962,7.844559616404573
50.465643358665375,34.96260903222547,27.493086797749626,7.83540679309907
50.088684208925486,34.874802451831926,27.604720948643788,7.820972812803948
49.70735629708122,34.77551726389653,27.69449962595347,7.8010416029694944
49.32075570596345,34.66457836651351,27.763075468570218,7.77534213925771
48.92853415276426,34.54111567030775,27.81106126213145,7.743449673004662
48.529857762175226,34.40408603990255,27.83929124365598,7.705065270127633
48.124578901513615,34.252222777446335,27.848594031457175,7.660383952379291
47.71539962864327,34.08477615042315,27.839490157539405,7.609576651664128
47.30698208499928,33.90224463172973,27.812834958766278,7.552524572402504
46.90365581457198,33.70649669117739,27.76974366126943,7.488972339398913
46.50879806551376,33.49952030966472,27.71031836404576,7.418966184034865
46.12442259585012,33.283299963252915,27.63357795885789,7.342775835251054
45.751623003848124,33.060261446096774,27.53871953395472,7.2606682499949216
45.39131210504047,32.83349675586615,27.426095844611325,7.173050909090733
45.04449387802498,32.60703932067051,27.297328906260148,7.080576537335929
44.71192977421211,32.38430549285462,27.1537631103744,6.983893109534947
44.3939826854249,32.16732203333379,26.995525556818677,6.883392937797893
44.088364841406104,31.956491757381258,26.820991019767035,6.779163640931941
43.793846071358956,31.750560295848118,26.627006293810922,6.671391921333779
43.511690124582884,31.547886546296525,26.411629586546468,6.560735390844798
43.24394986439442,31.3471825985784,26.175290150876123,6.449045923236369
42.99199434054201,31.146999287516408,25.918665137421954,6.338453319219724
42.75505769077505,30.946075130779036,25.642139705654415,6.230891626219957
42.53154496470266,30.743404161823065,25.346059259236768,6.128064584053639
42.32113622536245,30.537543033077682,25.031810846868524,6.031173021499733
42.123407340818744,30.32762823422948,24.701086366371783,5.941238343941528
41.938594203715,30.1137581635938,24.35560451053007,5.859039105679386
41.76861905964587,29.897865267855437,23.998283388665072,5.785051216046121
41.61408265335591,29.68261998797186,23.63213374869386,5.719145545132683
41.47580020301376,29.470004286979588,23.258398341675502,5.660433363326867
41.35396955589006,29.261698736834475,22.87709651777493,5.607341591471311
41.247847669503294,29.059313573212776,22.48699240396445,5.557967949614532
41.156727235184434,28.864789264509255,22.088395513547482,5.510789518099553
41.08050996778639,28.680723654268874,21.685027722945904,5.465768626497383
41.018285397320284,28.50956111474801,21.282183171613525,5.423260888058671
40.96792409324256,28.353880817400963,20.88498456129591,5.383674323521053
40.925416908164934,28.215440423276803,20.4980113047838,5.347411671510695
40.8854002069971,28.09415284853604,20.125431352858783,5.314849595428893
40.842340996048044,27.98852679130016,19.770252379308857,5.286145798756335
40.79157995286872,27.89530667903547,19.43492413910505,5.261112906644818
40.73094046616202,27.810183366558206,19.122794873485788,5.239541018634346
40.660947805942676,27.730048731585782,18.83812243609279,5.221555507944423
40.58340124695149,27.65365446936599,18.583380043136827,5.207124543621436
40.50037731977787,27.58152695582615,18.358638620659065,5.195919076228124
40.41303435804353,27.51438371040637,18.16214104758774,5.187656692697516
40.32162908598078,27.4526135049325,17.989950928779905,5.1821932289982575
40.22637601136827,27.396038728977665,17.83643769710193,5.179469036639715
40.12790824514904,27.344715747630268,17.69661505615322,5.179428181391868
40.02750290202848,27.29917755562407,17.567995282144864,5.182229327185696
39.9263979829251,27.260469226292294,17.449633872147132,5.188164067202689
39.82926543423754,27.229639290478033,17.34127635297574,5.197699194918194
39.746190117936656,27.208375261450183,17.242198742265003,5.211940798313989
39.68772260036731,27.199375053539857,17.150406070955484,5.2316728740327605
39.66197976736241,27.20585351931977,17.063422760232186,5.257257016205486
39.6743190133984,27.229472993460465,16.981363056257393,5.288389818295954
39.7297403006734,27.27079960562206,16.906712689209726,5.324434423743963
39.83170452077282,27.3306685341308,16.842093176624434,5.364483913935302
39.981013883932036,27.410154621120977,16.78959396648163,5.407449476249205
40.17707360074846,27.509951415157527,16.751224742479273,5.452201648912553
40.415972358347126,27.630389150495517,16.72845004445823,5.4975043311672565
40.69206152187078,27.771204601572954,16.72273853604878,5.542195692383778
40.99877937689563,27.93164526028528,16.73520545311095,5.585368150125216
41.329025013057276,28.11006272401677,16.76603230918508,5.626368203942704
41.675999121694275,28.303505908820725,16.814924720461917,5.664546544753222
42.033225032703626,28.50939002113269,16.880434655010674,5.699147710735041
42.39462103157686,28.724910345062895,16.95964516090619,5.729529915548039
42.75431906025861,28.946849368118265,17.049306259693537,5.7550266370512215
43.10593676373864,29.17288764053899,17.146529867816596,5.775080898670346
43.44417915417321,29.40327032936301,17.24903484239691,5.789364977445464
43.765541508802215,29.64080805568406,17.354905837254947,5.797771287783819
44.06869692011554,29.888866257351907,17.46226615941478,5.8005231337864185
44.35382549056706,30.148770611568636,17.56926023739787,5.797868143241911
44.62167005960012,30.419720898232327,17.673119674279917,5.790018164209081
44.8724328888089,30.7000588640023,17.77030583915287,5.777200216891191
45.10655867882761,30.989028724970325,17.85848058313465,5.759757860816426
45.32599529758946,31.285665582766256,17.93820758379435,5.738053659454337
45.53695275154925,31.59161729254828,18.01121468524348,5.712631798567534
45.752755429136926,31.91080126869045,18.080239310046537,5.684242002457374
45.99110663197169,32.24717288664016,18.146906426756743,5.653704045275818
46.2689967667319,32.6040617197726,18.211872853814803,5.621818497766377
46.60363628244926,32.985348411765386,18.275821447032165,5.5895300744214005
47.01130134024595,33.39545608839086,18.33885468290159,5.5579200003516185
47.508868013412666,33.839278457426786,18.40066620742775,5.528103844808715
48.11120113213968,34.32158441898537,18.4619551233195,5.500977183536026
48.82911586906272,34.846722563781725,18.522857504830096,5.477143451493614
49.666565496566136,35.41709537188768,18.581718475120198,5.456843151903659
50.622111897503544,36.032672685841135,18.63522541284197,5.440015527543242
51.689184977371156,36.69082711076766,18.679920922270703,5.426507526130202
52.85588128050779,37.387923565867936,18.713508387262294,5.415984006560937
54.10806824191934,38.11983949387576,18.734809536521034,5.407874494618415
55.432570919348905,38.881676978352914,18.74314862458677,5.401461504877311
56.819366306058555,39.668912021352355,18.738050718777878,5.395920314073944
58.25766105267974,40.477821395174885,18.71895438943079,5.390072667197305
59.73812732204408,41.30616262126489,18.68573434015422,5.383069989659742
61.250649698148436,42.15004645979394,18.63872126912721,5.3747995165273785
62.783397087661115,43.00333719415278,18.578981761160506,5.36535352789517
64.32332590060366,43.85859008788259,18.50839763335766,5.354693868857698
65.85561344249618,44.7073174196712,18.428364500085237,5.342848284844337
67.36447714784947,45.54078561240999,18.340300541354324,5.329914993720614
68.83301701024993,46.3499106441609,18.24500027695791,5.31632654013581
70.24349417877306,47.125599651251605,18.142146774264575,5.302831079184056
71.58053904659698,47.85957707819307,18.031469704172324,5.290416320253737
72.83145689086075,48.54518537441845,17.913783041844127,5.27977209612929
73.98721439342694,49.178197120796426,17.790550916999905,5.271234564254352
75.04125494698667,49.7565010086239,17.663621608815163,5.264918277189308
75.9878651901322,50.278015212030766,17.53515768495008,5.2607292811547985
76.8224137908827,50.739637815077,17.40640726213921,5.258393745402861
77.54416672122261,51.13851007286212,17.27911513847127,5.257888366490016
78.15485950526056,51.47342802554431,17.155256157394675,5.259259717930085
78.65838491702459,51.74480447005391,17.036275147450823,5.262656418274313
79.06019258987271,51.95428379917416,16.92356682675255,5.268317984605787
79.36899476077633,52.10457789105337,16.8182062017665,5.276339500195572
79.59475108498737,52.199152131824434,16.719648389410054,5.286616291734198
79.74745503733982,52.24198414621273,16.625876098637136,5.298783783021939
79.83520535651252,52.23721387907466,16.534098902277307,5.312424577190679
79.86434312808098,52.188600985908785,16.443321579250124,5.327252412596415
79.8401492913506,52.09973269233353,16.353865606866606,5.343231743913545
79.76701475240998,51.97441636758085,16.265892549597147,5.360174547404927
79.648748906126,51.81620956093275,16.179347330456224,5.377751706978557
79.48818794918532,51.62782200984955,16.094355611871535,5.395608035449545
79.28563555050152,51.41109545260193,16.01030831541484,5.413344150128324
79.03694800547754,51.16509208192434,15.925423348380384,5.430253070687648
78.73272654500238,50.88707926152273,15.83754381872555,5.445495088813418
78.35816347100638,50.57228846189474,15.745177423048503,5.457980933616434
77.89785728337449,50.214266226131315,15.648150368824155,5.466531089359416
77.34109075646779,49.80707309852721,15.547416893508071,5.470773374870991
76.68048627663916,49.34605811203028,15.443459039126132,5.470656515335715
75.9090744696332,48.82771846342689,15.33608998223049,5.46609471866309
74.2129579134612,47.872095908050255,15.195875911338376,5.422569498560051
72.52241524113856,46.90247924427763,15.067754023713803,5.377467533068289
70.83576238715546,45.92066952903849,14.953798210477814,5.331588321755127
69.1476527908078,44.927347075920125,14.852694184870685,5.285433083486961
67.45221936340658,43.92256097884945,14.762243547247706,5.239200880832229
65.74444646215761,42.90616766713231,14.680312951935349,5.192935088072886
64.02071608023698,41.878109623936666,14.605186562809251,5.146607953736385
62.278748435969874,40.83844084799762,14.5354991840534,5.100154521659778
60.517353096009174,39.78739166817718,14.470228010388134,5.05345508138376
58.73622551362905,38.725386893121936,14.40862234286579,5.006351880712426
56.93561116849696,37.65301838037715,14.35010859229066,4.958677995379912
55.116087873220295,36.57098014385667,14.29422541845502,4.910306527912706
53.27839434934185,35.47991503473554,14.240535767250961,4.8611544987026605
51.4234015379393,34.38039305907489,14.188606536790253,4.811167978556291
49.55212458054734,33.27298763017927,14.137997326919695,4.760307052292177
47.66567978222156,32.15829886748361,14.0883423563725,4.708540809130298
45.76518897028291,31.03698102373687,14.03932553369878,4.655845326740668
43.851809420422114,29.909691589601152,13.990675254786012,4.602201771137139
41.926756490787966,28.777128816064533,13.942198687636832,4.547596169141407
39.9912508376467,27.639978336437366,13.893723068337593,4.492022261256409
38.046390575519354,26.498889940009803,13.84509115234873,4.435484463926635
36.093232082675286,25.354499133801028,13.796157135314424,4.377997799887737
34.13278479754854,24.20737061832699,13.746782355181757,4.319589051265716
32.16606485465854,23.057955879199085,13.696879716997273,4.260291879037119
30.194103709241745,21.906612160888926,13.646394394827603,4.200141714365692
28.21791773039604,20.753641583636067,13.59530746747641,4.139176089112482
26.238468118419405,19.599290961674683,13.543650143204758,4.0774406321378365
24.256633028523538,18.443745978775837,13.491489058508591,4.014983551294932
22.27313814773447,17.28716951690285,13.438916718051651,3.9518427231134865
20.288583346480436,16.129659385595232,13.386060228526325,3.888043051804715
18.303511587128014,14.971328744251537,13.333103704591494,3.8235962738519973
16.318451033766223,13.812274741862893,13.280280812280694,3.7585037405713067
14.333931697456592,12.652621759737372,13.227874154030701,3.6927683729378202
12.350458545605079,11.492532968856835,13.17615682289103,3.6263973584636133
10.368511870269913,10.332155695986785,13.125336165906482,3.559401439132266
8.388480150885925,9.17161610388871,13.075600762003731,3.4917966418516926
